"","ERV","Transcript","Multiple R-squared","Adjusted R-squared","Slope Estimate"
"6489013","X3184","ENST00000433400.6",0.000598072417132031,-0.0296868344793184,-0.294965649606711
"6489034","X4017","ENST00000433400.6",0.948506264267899,0.946945848033593,14.9165392114708
"6489095","K.42","ENST00000433400.6",0.0016748680279301,-0.0285774086984962,-0.312425547583518
"6489098","UID.142","ENST00000433400.6",0.588224857231948,0.575746822602613,40.5060942520275
"6623781","X1806","ENST00000435136.6",0.164253306167411,0.138927648778545,0.836537466947656
"6623798","X2593","ENST00000435136.6",0.104849839112007,0.0777240766608561,0.91355156799303
"6623809","X3184","ENST00000435136.6",0.0678747889416236,0.0396285704247031,-0.0238609737410811
"6623830","X4017","ENST00000435136.6",0.0819502506859777,0.0541305613128256,-0.0332937317498867
"6623891","K.42","ENST00000435136.6",0.0573253875425219,0.0287594901953256,-0.0138793492363567
"6623894","UID.142","ENST00000435136.6",0.0425020721325916,0.0134869834093369,-0.0826785963519553
"6748989","X1806","ENST00000436743.5",0.000484684692632208,-0.0298036581954699,-6.64315927572379
"6749006","X2593","ENST00000436743.5",0.0285569382467357,-0.000880730291241916,69.6982189760085
"6749017","X3184","ENST00000436743.5",0.114742555633728,0.0879165724711142,-4.53537134919273
"6749038","X4017","ENST00000436743.5",0.000437445143331829,-0.029852329246264,-0.355603321361564
"6749099","K.42","ENST00000436743.5",0.0617987881622054,0.033368448409545,-2.10669788715717
"6749102","UID.142","ENST00000436743.5",0.00672305956477461,-0.0233762416605352,4.80715580861236
"6799044","X1806","ENST00000437412.5",0.00744749784337059,-0.0226298507068303,-2.48739102117045
"6799061","X2593","ENST00000437412.5",0.00304314175490995,-0.0271676721313048,-2.17330563948035
"6799072","X3184","ENST00000437412.5",0.00140250178522787,-0.0288580284637046,-0.0478956597978142
"6799093","X4017","ENST00000437412.5",3.29440306762464e-05,-0.0302690879683942,0.00932150918768319
"6799154","K.42","ENST00000437412.5",0.0678131965895372,0.039565111637705,0.210796426687626
"6799157","UID.142","ENST00000437412.5",0.00791802435248062,-0.0221450658186564,-0.498318478388454
"7014492","X1806","ENST00000440286.5",0.334197680398923,0.314021852532224,0.237776419043884
"7014509","X2593","ENST00000440286.5",0.0100624295051198,-0.0199356786916947,-0.0563948360224012
"7014520","X3184","ENST00000440286.5",0.0173996886144452,-0.0123760783972382,-0.0024073729949353
"7014541","X4017","ENST00000440286.5",0.0150780625187835,-0.0147680567988291,-0.00284576368071339
"7014602","K.42","ENST00000440286.5",0.00978020582322592,-0.0202264546063733,-0.00114237405468616
"7014605","UID.142","ENST00000440286.5",0.000231471031360068,-0.0300645449979926,0.00121583627307285
"7030707","X1806","ENST00000440484.1",1.84438212172835e-05,-0.0302840275781397,-0.0230590349029899
"7030724","X2593","ENST00000440484.1",0.0504986591460071,0.0217258912413407,1.64921184125965
"7030735","X3184","ENST00000440484.1",0.0101531338944208,-0.0198422256845361,-0.0240060834393987
"7030756","X4017","ENST00000440484.1",0.0986569634166568,0.0713435380656464,-0.095025145381826
"7030817","K.42","ENST00000440484.1",0.111266673478925,0.0843353605540436,-0.0502997114818013
"7030820","UID.142","ENST00000440484.1",0.0403934825645094,0.0113144971876763,-0.20966745791828
"7128279","X1806","ENST00000441708.2",0.0122163474614782,-0.0177164904942344,5.88415306711404
"7128296","X2593","ENST00000441708.2",0.00110247443456172,-0.0291671475522697,2.41611934876037
"7128307","X3184","ENST00000441708.2",0.460873897775616,0.444536743162756,1.60365118360356
"7128328","X4017","ENST00000441708.2",0.0138256682929966,-0.0160584023647914,-0.352708020727428
"7128389","K.42","ENST00000441708.2",0.077946273634154,0.0500052516230679,-0.417424772715901
"7128392","UID.142","ENST00000441708.2",0.0360049788608549,0.00679300852330511,-1.96270152311659
"7176501","X1806","ENST00000442336.1",0.00360978649029283,-0.0265838563433345,0.321826369923479
"7176518","X2593","ENST00000442336.1",0.61987778896806,0.608358934088304,5.76440853855901
"7176529","X3184","ENST00000442336.1",0.0352906023603704,0.00605698425007861,-0.044649436715824
"7176550","X4017","ENST00000442336.1",0.0381589209096858,0.00901222154331272,-0.0589573435598038
"7176611","K.42","ENST00000442336.1",0.030633578804413,0.00125883876818311,-0.0263297663024001
"7176614","UID.142","ENST00000442336.1",0.0255144854285001,-0.00401537864942414,-0.166239407339865
"7188063","X1806","ENST00000442510.7",0.00665991357813304,-0.0234413011619234,-190.760036898281
"7188080","X2593","ENST00000442510.7",0.0229092182679753,-0.00669959329966185,-483.591971466652
"7188091","X3184","ENST00000442510.7",0.041794563401228,0.0127580350194471,21.2040381590233
"7188112","X4017","ENST00000442510.7",0.0829029954031337,0.0551121770820165,37.922521663837
"7188173","K.42","ENST00000442510.7",0.00691759318868296,-0.0231758130783266,5.46006580909791
"7188176","UID.142","ENST00000442510.7",0.121421931991577,0.0947983541731402,158.256434289117
"7238541","X1806","ENST00000443193.5",0.0277739666316913,-0.00168742831886348,-0.171731593202484
"7238558","X2593","ENST00000443193.5",0.0221599000917812,-0.00747161808725583,0.209669852427914
"7238569","X3184","ENST00000443193.5",0.132589576807284,0.106304412468111,-0.0166491289230111
"7238590","X4017","ENST00000443193.5",0.108759431785488,0.0817521418395932,-0.0191480126259755
"7238651","K.42","ENST00000443193.5",0.105377646974033,0.0782678787005192,-0.00939448029406758
"7238654","UID.142","ENST00000443193.5",0.0145773986064412,-0.0152838923448788,-0.0241730229818981
"7306644","X1806","ENST00000444117.5",0.00392026098098124,-0.0262639735347465,-0.0176121453037112
"7306661","X2593","ENST00000444117.5",0.103686238995101,0.076525215934346,0.123804427672389
"7306672","X3184","ENST00000444117.5",0.0149002343330781,-0.0149512737174347,-0.00152355065718066
"7306693","X4017","ENST00000444117.5",0.0171389648174028,-0.0126447029154033,-0.00207494246719883
"7306754","K.42","ENST00000444117.5",0.0139255974445345,-0.0159554450571462,-0.000932242622582406
"7306757","UID.142","ENST00000444117.5",0.0103112376500232,-0.0196793309060366,-0.00554970468832593
"7421841","X1806","ENST00000445622.5",0.00731008607234475,-0.0227714264709176,0.0789382845112687
"7421858","X2593","ENST00000445622.5",0.0496389183770359,0.0208400977217946,-0.281163175611672
"7421869","X3184","ENST00000445622.5",0.0790373806748934,0.0511294225135266,-0.0115172365843714
"7421890","X4017","ENST00000445622.5",0.0725102148762593,0.0444044638119035,-0.0140082869931754
"7421951","K.42","ENST00000445622.5",0.0659560617158624,0.0376516999496764,-0.0066591847459475
"7421954","UID.142","ENST00000445622.5",0.0104855022799958,-0.0194997855297012,-0.0183687990975598
"7507851","X1806","ENST00000446805.1",0.0125475208018696,-0.0173752815980737,-0.00860387808208325
"7507868","X2593","ENST00000446805.1",0.0024031751848454,-0.0278270316277349,-0.00514669991856218
"7507879","X3184","ENST00000446805.1",0.00242855204092753,-0.0278008857760141,-0.000167955632392926
"7507900","X4017","ENST00000446805.1",0.00163881370331808,-0.0286145555783994,-0.000175202006190497
"7507961","K.42","ENST00000446805.1",0.00131787177990426,-0.0289452230146441,-7.83103440195778e-05
"7507964","UID.142","ENST00000446805.1",0.000949727416112062,-0.0293245232682482,0.000459911722310624
"7565943","X1806","ENST00000447522.5",0.00151208837814571,-0.0287451210649408,0.0107555074900875
"7565960","X2593","ENST00000447522.5",0.00824575444820658,-0.0218074045079082,-0.0343303605351298
"7565971","X3184","ENST00000447522.5",0.00729187405852453,-0.0227901903639445,-0.00104801495173046
"7565992","X4017","ENST00000447522.5",0.00455797839583416,-0.0256069313497467,-0.00105217371058692
"7566053","K.42","ENST00000447522.5",0.00463887616745271,-0.0255235821305033,-0.000529073459518756
"7566056","UID.142","ENST00000447522.5",0.000265083431147274,-0.0300299140406362,-0.000874970310791346
"7760523","X1806","ENST00000450102.6",0.0194842332535044,-0.0102283657388136,-14.8892421143344
"7760540","X2593","ENST00000450102.6",0.00379721256241293,-0.0263907506932715,-8.98429974008033
"7760551","X3184","ENST00000450102.6",0.000535282419737255,-0.0297515272039071,0.109503500330786
"7760572","X4017","ENST00000450102.6",0.0341346847208862,0.00486603880333736,1.11042153545703
"7760633","K.42","ENST00000450102.6",0.160928410073698,0.13550199825775,1.20175118598619
"7760636","UID.142","ENST00000450102.6",0.000650664452775564,-0.0296326487456251,-0.528651146531717
"7825101","X1806","ENST00000450969.6",0.0316265189111424,0.00228186796905583,0.820083487572005
"7825118","X2593","ENST00000450969.6",0.0543790576492524,0.0257238775780175,1.4698365955578
"7825129","X3184","ENST00000450969.6",0.197637565281718,0.173323552108437,-0.0909646595819564
"7825150","X4017","ENST00000450969.6",0.17081226661093,0.14568536559914,-0.107386798486039
"7825211","K.42","ENST00000450969.6",0.142803606849536,0.116827958572249,-0.0489405929364406
"7825214","UID.142","ENST00000450969.6",0.0237194219714465,-0.00586483796881265,-0.137988892141655
"7913790","X1806","ENST00000452135.6",0.0179076238369592,-0.0118527511982844,3.71226656064613
"7913807","X2593","ENST00000452135.6",0.0162399673509023,-0.0135709427293733,4.832074192117
"7913818","X3184","ENST00000452135.6",0.162356566098247,0.136973431737588,0.495976021035003
"7913839","X4017","ENST00000452135.6",0.0362519453357744,0.00704745883079783,-0.297608153905267
"7913900","K.42","ENST00000452135.6",0.186557631400618,0.161907862655183,-0.336506880369382
"7913903","UID.142","ENST00000452135.6",0.011466243755751,-0.0184893246152869,-0.577152342567077
"7940298","X1806","ENST00000452508.6",0.00253233442501895,-0.0276939584711926,42.4566736111276
"7940315","X2593","ENST00000452508.6",0.00295698142925258,-0.0272564433759215,-62.7091018114566
"7940326","X3184","ENST00000452508.6",0.000854332844866752,-0.0294228085840766,-1.09421979468735
"7940347","X4017","ENST00000452508.6",0.0371153722809576,0.00793705022886548,-9.15843657385677
"7940408","K.42","ENST00000452508.6",0.0213575120663534,-0.00829832090133276,3.46280497617804
"7940411","UID.142","ENST00000452508.6",0.0867550608840515,0.0590809718199319,-48.2828115020294
"7978368","X1806","ENST00000453024.6",0.0241372415144751,-0.0054343572275104,13.8089690926528
"7978385","X2593","ENST00000453024.6",0.000997989302468631,-0.0292747989004869,3.83796693461391
"7978396","X3184","ENST00000453024.6",0.117496971931964,0.0907544559299028,-1.35187443887578
"7978417","X4017","ENST00000453024.6",0.0505710773115764,0.0218005038967757,1.12623115794527
"7978478","K.42","ENST00000453024.6",0.184521415412676,0.159809943152454,-1.07227972753598
"7978481","UID.142","ENST00000453024.6",0.0589944076564239,0.0304790866763156,4.19452288273668
"8020104","X1806","ENST00000453571.5",0.0137615584881407,-0.0161244548910067,-0.0686954672836704
"8020121","X2593","ENST00000453571.5",0.00633129299436437,-0.0237798799452003,-0.0636885445255405
"8020132","X3184","ENST00000453571.5",0.00724500614590363,-0.0228384785163418,-0.00221166441728512
"8020153","X4017","ENST00000453571.5",0.00458448924789825,-0.025579617138529,-0.00223408013575338
"8020214","K.42","ENST00000453571.5",0.00456932348373602,-0.0255952424713022,-0.00111169970759969
"8020217","UID.142","ENST00000453571.5",0.00995517811168477,-0.020046180127355,-0.011352159780584
"8164911","X1806","ENST00000455477.5",0.0391792013901204,0.0100634196140635,-11.7217697129038
"8164928","X2593","ENST00000455477.5",0.00210672792177621,-0.0281324621412002,-3.71527073880096
"8164939","X3184","ENST00000455477.5",0.0612786592900077,0.0328325580563716,0.650467500198525
"8164960","X4017","ENST00000455477.5",0.753228904490874,0.745750992505749,2.89592879901474
"8165021","K.42","ENST00000455477.5",0.0105040928374105,-0.0194806316220619,0.170455860756635
"8165024","UID.142","ENST00000455477.5",0.29469702691213,0.273324209545831,6.24615818267608
"8187753","X1806","ENST00000455781.5",0.0950728537205948,0.0676508189848551,0.402249699642802
"8187770","X2593","ENST00000455781.5",0.00332351407100997,-0.0268788036844139,0.102798569348661
"8187781","X3184","ENST00000455781.5",0.0887233953084924,0.0611089527420831,-0.0172421778274248
"8187802","X4017","ENST00000455781.5",0.0951183011198539,0.0676976435780314,-0.0226703644454736
"8187863","K.42","ENST00000455781.5",0.0705422105498711,0.0423768229907763,-0.00973104011758914
"8187866","UID.142","ENST00000455781.5",0.0291178865259477,-0.00030278357932656,-0.0432520896081023
"8449731","X1806","ENST00000459755.1",0.073728329810734,0.0456594913201502,1.677230535852
"8449748","X2593","ENST00000459755.1",0.002582163272497,-0.0276426196586395,0.429030590107601
"8449759","X3184","ENST00000459755.1",0.117779586715333,0.0910456347976157,-0.0940624216426228
"8449780","X4017","ENST00000459755.1",0.122647386167604,0.0960609433241978,-0.121888773536567
"8449841","K.42","ENST00000459755.1",0.0962817062668308,0.0688963034264318,-0.0538288025503392
"8449844","UID.142","ENST00000459755.1",0.0287056544718447,-0.000727507513856862,-0.203338209546454
"8517975","X1806","ENST00000460452.5",0.0419903664902218,0.0129597715353801,0.73672371187943
"8517992","X2593","ENST00000460452.5",0.136914004948008,0.110759883885827,1.81833793354212
"8518003","X3184","ENST00000460452.5",0.100940519429713,0.0736962927457647,-0.0506836826406389
"8518024","X4017","ENST00000460452.5",0.104363074863673,0.0772225619807545,-0.0654428560572635
"8518085","K.42","ENST00000460452.5",0.0780407922238664,0.0501026344124684,-0.0282070661686657
"8518088","UID.142","ENST00000460452.5",0.0317124295439351,0.00237038195435735,-0.124395388029024
"8594820","X1806","ENST00000461171.1",0.431657821777887,0.414435331528732,3.38957597487949
"8594837","X2593","ENST00000461171.1",0.019245242700501,-0.0104745984297869,-0.978268585792883
"8594848","X3184","ENST00000461171.1",0.125152009389069,0.0986414642190405,-0.0809841556391584
"8594869","X4017","ENST00000461171.1",0.100856326382307,0.0736095483938922,-0.0923179461303607
"8594930","K.42","ENST00000461171.1",0.0876019410231367,0.0599535149935347,-0.0428844354219975
"8594933","UID.142","ENST00000461171.1",0.000275231206451913,-0.0300194587569889,-0.0166296882661181
"8707620","X1806","ENST00000462363.6",0.0172104333496211,-0.0125710686700873,-245.581634748457
"8707637","X2593","ENST00000462363.6",0.00435591225699782,-0.0258151207049113,-168.873066945488
"8707648","X3184","ENST00000462363.6",0.0559837301315547,0.0273771764991777,19.6533450327683
"8707669","X4017","ENST00000462363.6",0.954565517458939,0.953188714957694,103.053287311316
"8707730","K.42","ENST00000462363.6",0.000777300075060434,-0.0295021756802407,-1.46575574472887
"8707733","UID.142","ENST00000462363.6",0.51325186439216,0.498501920888892,260.570326322358
"8730603","X1806","ENST00000462598.7",0.0127380193849164,-0.0171790103306921,-6.6206055264394
"8730620","X2593","ENST00000462598.7",0.00459413641564863,-0.025569677632362,5.43462458421045
"8730631","X3184","ENST00000462598.7",0.599012639573686,0.586861507439555,2.01451419729789
"8730652","X4017","ENST00000462598.7",0.000164089619432725,-0.0301339682708874,-0.0423395569595205
"8730713","K.42","ENST00000462598.7",0.0028817190577427,-0.0273339864253559,0.0884381900546915
"8730716","UID.142","ENST00000462598.7",0.061425387356233,0.0329837324276341,-2.82475260203338
"8757393","X1806","ENST00000462856.6",0.0470656523882718,0.0181888539757952,19.404259174887
"8757410","X2593","ENST00000462856.6",0.0389151256048534,0.00979134153227312,24.1171003069762
"8757421","X3184","ENST00000462856.6",0.271574909546657,0.249501421957161,-2.06821377693715
"8757442","X4017","ENST00000462856.6",4.79255820850017e-06,-0.0302980925157852,-0.0110328501432146
"8757503","K.42","ENST00000462856.6",0.20993114329118,0.185989662784852,-1.15093481606582
"8757506","UID.142","ENST00000462856.6",0.0272017933647035,-0.00227694016969937,2.86618025464439
"8821548","X1806","ENST00000463496.1",0.00424240806150819,-0.0259320644214764,0.0716295569236752
"8821565","X2593","ENST00000463496.1",0.121532717845835,0.0949124971744962,0.524026797511143
"8821576","X3184","ENST00000463496.1",0.0455399297099974,0.016616897276967,-0.0104132861533537
"8821597","X4017","ENST00000463496.1",0.0502783004335325,0.0214988549921243,-0.0138942572445977
"8821658","K.42","ENST00000463496.1",0.035823005507483,0.00660552082589172,-0.00584567036568336
"8821661","UID.142","ENST00000463496.1",0.00841344457234023,-0.0216346328648616,-0.0195989439099153
"8875833","X1806","ENST00000464038.5",0.00881506919554704,-0.0212208377985272,-0.213365334472482
"8875850","X2593","ENST00000464038.5",3.78593508885107e-05,-0.0302640236990845,0.0191125408201994
"8875861","X3184","ENST00000464038.5",0.00518099284019815,-0.0249650376797959,-0.0072581021112356
"8875882","X4017","ENST00000464038.5",0.908947789493364,0.906188631599223,0.122078578259471
"8875943","K.42","ENST00000464038.5",0.00423957821331195,-0.0259349800226483,-0.00415565600870332
"8875946","UID.142","ENST00000464038.5",0.609056619542857,0.597209850438095,0.344587514717158
"8937450","X1806","ENST00000464652.1",0.0127184947103602,-0.0171991266620533,-3.23749128000036
"8937467","X2593","ENST00000464652.1",0.00246430672365791,-0.0277640476180494,-1.9478655542836
"8937478","X3184","ENST00000464652.1",0.00165694967768495,-0.0285958700290518,-0.0518502661150967
"8937499","X4017","ENST00000464652.1",0.942659845021204,0.940922264567301,1.57046134121328
"8937560","K.42","ENST00000464652.1",0.00160563148051085,-0.02864874332311,-0.0323058338241994
"8937563","UID.142","ENST00000464652.1",0.591986389608805,0.579622340809072,4.29147233727035
"9029100","X1806","ENST00000465552.2",0.0209578938136556,-0.00871004879805182,0.742089496847243
"9029117","X2593","ENST00000465552.2",0.0345311064731941,0.00527447333601827,-1.30199273383924
"9029128","X3184","ENST00000465552.2",0.216094319493722,0.192339601902623,-0.105732797285309
"9029149","X4017","ENST00000465552.2",0.259177118265244,0.236727940030858,0.147041454939765
"9029210","K.42","ENST00000465552.2",0.163166397132609,0.137807803106325,-0.0581520589528915
"9029213","UID.142","ENST00000465552.2",0.454245418984433,0.437707401377901,0.671254872373638
"9095088","X1806","ENST00000466205.5",0.239701903630701,0.216662567377086,5.181826104549
"9095105","X2593","ENST00000466205.5",0.0189191610624511,-0.0108105613295959,1.98984329683917
"9095116","X3184","ENST00000466205.5",0.00428888711885443,-0.0258841769078468,0.0307556550113402
"9095137","X4017","ENST00000466205.5",0.0738971991724731,0.0458334779352754,-0.162113834374071
"9095198","K.42","ENST00000466205.5",0.0895713598195098,0.0619826131473737,-0.0889608540886386
"9095201","UID.142","ENST00000466205.5",0.0408737455882916,0.0118093136364217,-0.415746898128406
"9262596","X1806","ENST00000467899.5",0.0927760193591276,0.0652843835821315,17.0786175631525
"9262613","X2593","ENST00000467899.5",0.0427785712543902,0.013771861292402,15.8514439803666
"9262624","X3184","ENST00000467899.5",0.271874425071049,0.249810013709565,-1.29725276165323
"9262645","X4017","ENST00000467899.5",0.288428709134958,0.266865942745109,-1.69673135389617
"9262706","K.42","ENST00000467899.5",0.183376829360344,0.158630672674294,-0.674332890691825
"9262709","UID.142","ENST00000467899.5",0.0574216555153712,0.0288586753794734,-2.61055235139836
"9264852","X1806","ENST00000467921.6",0.021721074840009,-0.00792374107393012,-2.42296556116499
"9264869","X2593","ENST00000467921.6",0.00351523826620515,-0.026681269665122,-1.33230855063932
"9264880","X3184","ENST00000467921.6",0.00457606425893685,-0.0255882974301862,-0.0493467121827094
"9264901","X4017","ENST00000467921.6",0.530751982165029,0.516532345260939,0.674856435362498
"9264962","K.42","ENST00000467921.6",0.023672515037546,-0.00591316632495253,0.0710388713704724
"9264965","UID.142","ENST00000467921.6",0.220973817294009,0.197366963272615,1.50153928903888
"9284592","X1806","ENST00000468133.5",8.16175529904154e-05,-0.0302189394908583,-0.312059627727495
"9284609","X2593","ENST00000468133.5",0.00010849715358628,-0.0301912453569111,-0.491785613201782
"9284620","X3184","ENST00000468133.5",0.130855889023521,0.1045181886909,-0.554431653619194
"9284641","X4017","ENST00000468133.5",0.143761687888088,0.117815072369546,-0.737949051009065
"9284702","K.42","ENST00000468133.5",0.199756535085115,0.175506733117997,-0.433574334675772
"9284705","UID.142","ENST00000468133.5",0.0173912747166107,-0.0123847472616738,-0.885056945900368
"9381177","X1806","ENST00000469110.1",0.00199196773573583,-0.0282506999086358,0.350013238825647
"9381194","X2593","ENST00000469110.1",0.02612271035598,-0.00338872266353563,-1.7325001670012
"9381205","X3184","ENST00000469110.1",0.107879911276664,0.0808459691941392,-0.114292883970564
"9381226","X4017","ENST00000469110.1",0.0711548109380201,0.0430079870270511,-0.11787031708529
"9381287","K.42","ENST00000469110.1",0.039939734088464,0.0108469987578114,0.0440162635117405
"9381290","UID.142","ENST00000469110.1",0.000101135775046647,-0.0301988298075277,-0.0153234103159634
"9433911","X1806","ENST00000469637.1",0.0290879678135875,-0.000333608919334205,0.207012223353653
"9433928","X2593","ENST00000469637.1",0.000571897127901293,-0.029713802959132,0.0396751980415304
"9433939","X3184","ENST00000469637.1",0.0396106763143549,0.0105079695360021,-0.0107189194635188
"9433960","X4017","ENST00000469637.1",0.0323083537334466,0.00298436445264194,-0.0122929385248298
"9434021","K.42","ENST00000469637.1",0.0275106160327867,-0.00195875923894695,-0.00565401197668077
"9434024","UID.142","ENST00000469637.1",0.00781448635034705,-0.0222517413360059,-0.0208472715641389
"9439269","X1806","ENST00000469699.1",0.015245529160676,-0.0145955154102126,0.487536151161731
"9439286","X2593","ENST00000469699.1",0.0235000365416653,-0.00609087144192055,0.827352698937419
"9439297","X3184","ENST00000469699.1",0.071443361537884,0.0433052815844865,-0.0468297773637069
"9439318","X4017","ENST00000469699.1",0.00992337927928303,-0.0200789425607386,-0.022162786573793
"9439379","K.42","ENST00000469699.1",0.0591164676440731,0.0306048454514692,-0.0269623087799046
"9439382","UID.142","ENST00000469699.1",0.00250529614891446,-0.0277218160889972,-0.0383994332344172
"9454497","X1806","ENST00000469850.5",0.00985173490275411,-0.0201527579789806,-1.52762186405577
"9454514","X2593","ENST00000469850.5",0.00851249180209177,-0.0215325842039054,-1.9409247882069
"9454525","X3184","ENST00000469850.5",0.0547826051386191,0.0261396537791834,-0.159840351991255
"9454546","X4017","ENST00000469850.5",0.064147117947729,0.0357879397037207,-0.219637796162212
"9454607","K.42","ENST00000469850.5",0.533875112726649,0.519750116142608,0.31582507809447
"9454610","UID.142","ENST00000469850.5",0.0115881948059023,-0.0183636780787673,-0.321904543617532
"9457740","X1806","ENST00000469879.6",0.0526815948054314,0.0239749764662021,0.85198653608581
"9457757","X2593","ENST00000469879.6",0.00290778621652847,-0.0273071293526677,-0.27359323702443
"9457768","X3184","ENST00000469879.6",0.108521572563887,0.081507074762793,-0.0542583888657343
"9457789","X4017","ENST00000469879.6",0.0899825245047172,0.0624062373684966,-0.0627395439342063
"9457850","K.42","ENST00000469879.6",0.0826367068019905,0.0548378191293236,0.0299679505008162
"9457853","UID.142","ENST00000469879.6",0.000230195217365149,-0.0300658594730177,-0.0109423632783512
"9568848","X1806","ENST00000471014.2",0.0126211325564586,-0.0172994391842547,-56.3648184555061
"9568865","X2593","ENST00000471014.2",0.00428079317487113,-0.02589251612286,44.8685378751032
"9568876","X3184","ENST00000471014.2",0.799485192755139,0.793408986474992,19.9053464376532
"9568897","X4017","ENST00000471014.2",0.01454200998963,-0.0153203533440174,3.40902482410808
"9568958","K.42","ENST00000471014.2",0.00166871339585752,-0.0285837498345711,-0.575595104743472
"9568961","UID.142","ENST00000471014.2",0.0174999960690933,-0.0122727313227524,-12.8954834974829
"9594651","X1806","ENST00000471272.1",0.000928137406322973,-0.0293467675207582,0.036369959146241
"9594668","X2593","ENST00000471272.1",0.00377162369046911,-0.0264171149855772,-0.10021245435576
"9594679","X3184","ENST00000471272.1",0.0535356900172744,0.0248549533511313,-0.012256429096945
"9594700","X4017","ENST00000471272.1",0.0586708241863584,0.0301456976465511,-0.0162932141438981
"9594761","K.42","ENST00000471272.1",0.0454454175432835,0.0165195211052012,-0.00714741486715793
"9594764","UID.142","ENST00000471272.1",0.00350970628287911,-0.0266869692843064,0.0137414248667522
"9662190","X1806","ENST00000471959.2",0.00279370423111957,-0.0274246683679373,-1.58283375296547
"9662207","X2593","ENST00000471959.2",0.00117854869994524,-0.0290887680061169,-1.4052050527759
"9662218","X3184","ENST00000471959.2",0.0735159451039815,0.0454406707131931,-0.360281068543908
"9662239","X4017","ENST00000471959.2",0.306334564458312,0.285314399744928,0.933903680387586
"9662300","K.42","ENST00000471959.2",0.000743150676170714,-0.0295373599093998,0.0229271881872646
"9662303","UID.142","ENST00000471959.2",0.189422896140163,0.164859953598956,2.53233426882965
"9697299","X1806","ENST00000472289.5",0.0133483575421993,-0.0165501770777341,-0.30347174253195
"9697316","X2593","ENST00000472289.5",0.0201322514292263,-0.00956071064867592,-0.509414569610113
"9697327","X3184","ENST00000472289.5",0.0963936201369463,0.0690116086259447,-0.0361854575196579
"9697348","X4017","ENST00000472289.5",0.0554785592671369,0.0268566974267471,-0.0348598830646441
"9697409","K.42","ENST00000472289.5",0.0650225034260481,0.0366898520147162,-0.0188106348536594
"9697412","UID.142","ENST00000472289.5",0.032099725825615,0.0027694144869973,-0.0914354718437141
"9701106","X1806","ENST00000472333.1",0.000136859465670706,-0.0301620235808242,-0.072345514467966
"9701123","X2593","ENST00000472333.1",0.00328741680455268,-0.0269159948074305,0.484643531860471
"9701134","X3184","ENST00000472333.1",0.137439922766672,0.111301738608086,-0.101726996078414
"9701155","X4017","ENST00000472333.1",0.0927152432778193,0.0652217658013896,-0.106098380866408
"9701216","K.42","ENST00000472333.1",0.0999020276249995,0.0726263314924237,-0.054894471445445
"9701219","UID.142","ENST00000472333.1",0.00583748342515925,-0.0242886534407449,-0.0918008548773444
"9751866","X1806","ENST00000472848.1",0.0125475208018696,-0.0173752815980737,-0.0107006116901388
"9751883","X2593","ENST00000472848.1",0.00496581078304451,-0.0251867404053481,0.00920122333232225
"9751894","X3184","ENST00000472848.1",0.00212810476150703,-0.0281104375184473,-0.000195538249832807
"9751915","X4017","ENST00000472848.1",0.0043599762667672,-0.0258109335433307,0.000355410865476967
"9751976","K.42","ENST00000472848.1",0.000751088143031726,-0.0295291819132399,-7.35262408236167e-05
"9751979","UID.142","ENST00000472848.1",0.00129730503936003,-0.0289664129897502,0.00066851383693932
"9792474","X1806","ENST00000473256.6",0.0185221306562596,-0.0112196229602173,1.43449111826968
"9792491","X2593","ENST00000473256.6",0.0614789097088934,0.0330388766697689,3.57220452762481
"9792502","X3184","ENST00000473256.6",0.127629878392948,0.101194420162432,-0.167083725168326
"9792523","X4017","ENST00000473256.6",0.12273145679943,0.096147561550928,-0.208060353694293
"9792584","K.42","ENST00000473256.6",0.0927212125780453,0.0652279159895013,-0.0901382682892704
"9792587","UID.142","ENST00000473256.6",0.0333250744859706,0.00403189492493949,-0.373850238693732
"9816303","X1806","ENST00000473513.5",0.00040771188886156,-0.0298829635084457,-0.158879757893261
"9816320","X2593","ENST00000473513.5",0.00118225747339738,-0.0290849468455905,-0.369801579444493
"9816331","X3184","ENST00000473513.5",0.0478447495654994,0.0189915601583933,-0.0763685604352095
"9816352","X4017","ENST00000473513.5",0.000281911454348495,-0.0300125760773378,-0.00744401498067317
"9816413","K.42","ENST00000473513.5",0.0394710984018036,0.0103641619897371,-0.0439034606709441
"9816416","UID.142","ENST00000473513.5",0.0540349709528475,0.0253693640120248,0.355376780549058
"9894981","X1806","ENST00000474305.2",0.00053231872082679,-0.0297545807118753,-0.157607433775264
"9894998","X2593","ENST00000474305.2",0.0117116312562708,-0.0182365011299028,1.01046289151478
"9895009","X3184","ENST00000474305.2",5.6641242309027e-07,-0.0303024467265944,0.000228119700439831
"9895030","X4017","ENST00000474305.2",0.0503583049665925,0.0215812839049742,-0.0863744660092729
"9895091","K.42","ENST00000474305.2",0.143739268798113,0.117791973913208,-0.0727353964772745
"9895094","UID.142","ENST00000474305.2",0.0199492937328426,-0.00974921251767724,-0.187462453259757
"9908517","X1806","ENST00000474429.5",0.00921267050683996,-0.0208111879626498,0.133246110131491
"9908534","X2593","ENST00000474429.5",0.0239118079734855,-0.00566662208792401,-0.293419399170101
"9908545","X3184","ENST00000474429.5",0.0296559605856296,0.000251595754891087,-0.0106077517553022
